restaurant_name,restaurant_url,menu_name,menu_type,name,description,price
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Brewery Classics,Classic Burger,"Half pound burger served with lettuce, tomato, red onions, on a brioche bun",$15.53 / Add Sharp Cheddar $1.04 / Add American $1.04 / Add Swiss $1.04 / Add Provolone $1.04 / Add Shredded Mozzarella $1.04 / Add Carmeleized Onions $1.04 / Add Mushrooms $1.04 / Add Jalapenos $1.04 / Add Sunny-Side-Up Egg $2.07 / Add Bacon $2.07
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Brewery Classics,Double Smash Burger,"Two 4 oz smash patties, topped with Cooper American cheese, bacon, lettuce, tomatoes, red onion and secret sauce. Served on a brioche bun",$17.60
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Brewery Classics,French Onion Dip Burger,"Our half pound burger is simmered in French Onion soup, topped with caramelized onions, Swiss and Provolone cheeses and a side of au jus for dipping. Served on a brioche bun",$17.60
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Brewery Classics,Black N' Blue Burger,"Our half pound burger is seasoned with Cajun spices and topped with crumbled blue cheese, bacon, lettuce, tomato and onion, served on a brioche bun",$17.60
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Brewery Classics,Mixed Breed Beer Cheese Burger,"Our half pound burger is topped with bacon on a brioche bun, then covered in beer cheese and crispy onions.

Ask to have it smothered for +1 knife, fork, and extra napkins recommended!",$17.60
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Mixed Breed Ultimate Nachos,"Corn tortilla chips piled high with house-made Mixed Breed Beer Cheese, Pico de Gallo, shredded lettuce, shredded cheese, black olives. Served with sour cream and salsa",$10.35 / Add Bacon $3.11 / Add Ground Beef $4.14 / Add BBQ/Carolina Gold Pulled Pork $6.21 / Add Grilled Chicken $6.21 / Add Crispy Chicken $6.21 / Add Short Rib $8.28
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Totchos,"Tater Tots topped with house-made Mixed Breed Beer Cheese, Pico de Gallo, and shredded cheese",$10.35 / Add Bacon $3.11 / Add Ground Beef $4.14 / Add BBQ/Carolina Gold Pulled Pork $6.21 / Add Grilled Chicken $6.21 / Add Crispy Chicken $6.21 / Add Short Rib $8.28
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Tacos - Ground Beef,"Served with lettuce, Pico de Gallo, shredded cheese and a cilantro-lime creme. Available on Soft Shells only",$13.46
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Tacos - Grilled Chicken,"Served with lettuce, Pico de Gallo, shredded cheese and a cilantro-lime creme. Available on Soft Shells only",$15.53
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Tacos - Crispy Chicken,"Served with lettuce, Pico de Gallo, shredded cheese and a cilantro-lime creme. Available on Soft Shells only",$15.53
