restaurant_name,restaurant_url,menu_name,menu_type,section,name,description,price
The West Side Sports Bar & Grill,http://www.thewestsidesportsbar.com/,SANDWICHES,Menu,SANDWICHES,BLT Dogs:,"Crisp applewood smoked bacon, seasoned tomatoes in crisp lettuce boats",$17
The West Side Sports Bar & Grill,http://www.thewestsidesportsbar.com/,SANDWICHES,Menu,SANDWICHES,Reuben:,"Turkey or corned beef, Swiss cheese, sauerkraut, Russian dressing, rye bread",$17
The West Side Sports Bar & Grill,http://www.thewestsidesportsbar.com/,SANDWICHES,Menu,SANDWICHES,The Spa Clubhouse:,"Fresh oven roasted turkey, bacon, lettuce, tomato, choice of toasted bread",$17
The West Side Sports Bar & Grill,http://www.thewestsidesportsbar.com/,SANDWICHES,Menu,SANDWICHES,Short Rib Burrito:,"Our tender & succulent braised beef short ribs served in a burrito with cheese, lettuce & tomato. Served with our fresh pineapple mango salsa & chips",$18
The West Side Sports Bar & Grill,http://www.thewestsidesportsbar.com/,SANDWICHES,Menu,SANDWICHES,Hot Dogs:,"2 all beef franks, served with our fresh cut fries",$13
The West Side Sports Bar & Grill,http://www.thewestsidesportsbar.com/,SANDWICHES,Menu,SANDWICHES,Chicken Parmesan:,"Fresh chicken breast, trimmed, breaded & topped with mozzarella & marinara sauce",$22
The West Side Sports Bar & Grill,http://www.thewestsidesportsbar.com/,SANDWICHES,Menu,SANDWICHES,Norwegian Salmon:,Chef’s daily salmon special. Served with seasonal vegetables & baked potato,$24
The West Side Sports Bar & Grill,http://www.thewestsidesportsbar.com/,SANDWICHES,Menu,SANDWICHES,Stadium Mac & Cheese:,Chef’s weekly mac & cheese creation,$20
The West Side Sports Bar & Grill,http://www.thewestsidesportsbar.com/,SANDWICHES,Menu,SANDWICHES,Famous Meatballs with Spaghetti:,Signature house made meatballs in marinara over classic spaghetti with garlic bread,$21
The West Side Sports Bar & Grill,http://www.thewestsidesportsbar.com/,SANDWICHES,Menu,SANDWICHES,NY Strip Steak Grilled:,14oz grilled black Angus sirloin with daily vegetables & baked potato,$28
The West Side Sports Bar & Grill,http://www.thewestsidesportsbar.com/,FLATBREAD PIZZA,Menu,FLATBREAD PIZZA,Three Cheese:,"Mozzarella, provolone & parmesan",$14
The West Side Sports Bar & Grill,http://www.thewestsidesportsbar.com/,FLATBREAD PIZZA,Menu,FLATBREAD PIZZA,Buffalo Chicken:,"Shredded chicken, Frank’s hot sauce, mozzarella topped with scallions",$17
The West Side Sports Bar & Grill,http://www.thewestsidesportsbar.com/,FLATBREAD PIZZA,Menu,FLATBREAD PIZZA,"Pepperoni, Jalapeno with Hot Honey:","Pepperoni, jalapeno, hot honey & mozzarella",$16
